,cluster_label,price_per_stay,review_scores_rating,Neighborhood,Property,Room Type
10979,1,300.0,98,West University Heights,Condominium,Entire home/apt
10980,1,300.0,100,Bay Park,House,Entire home/apt
10981,3,300.0,100,Bay Park,House,Entire home/apt
10982,1,300.0,93,North Hills,House,Entire home/apt
10983,5,300.0,98,Moreno Mission,Condominium,Entire home/apt
10984,1,300.0,90,Gateway,House,Entire home/apt
10985,0,299.0,92,East Village,Apartment,Entire home/apt
10986,1,299.0,96,Core,Apartment,Entire home/apt
10987,0,298.0,97,Webster,House,Entire home/apt
10988,1,298.0,94,Mission Bay,House,Entire home/apt
10989,2,293.0,97,La Jolla,House,Entire home/apt
10990,4,290.0,100,Grant Hill,Bungalow,Entire home/apt
10991,1,285.0,95,East Village,Apartment,Entire home/apt
10992,2,284.0,80,La Jolla,House,Entire home/apt
10993,4,278.0,95,Clairemont Mesa,Guest suite,Entire home/apt
10994,1,277.0,95,Mission Bay,Apartment,Entire home/apt
10995,2,270.0,97,Mission Bay,House,Entire home/apt
10996,2,266.0,80,La Jolla,House,Entire home/apt
10997,1,260.0,100,Amphitheater And Water Park,House,Entire home/apt
10998,4,256.0,96,Normal Heights,House,Entire home/apt
10999,1,250.0,80,West University Heights,Condominium,Entire home/apt
11000,1,250.0,100,Ocean Beach,House,Entire home/apt
11001,1,250.0,95,North Hills,House,Entire home/apt
11002,1,250.0,100,Southwest,House,Entire home/apt
11003,1,240.0,91,Pacific Beach,Apartment,Entire home/apt
11004,0,239.0,98,Loma Portal,House,Entire home/apt
11005,1,235.0,92,Mission Bay,Condominium,Entire home/apt
11006,1,230.0,100,Mission Bay,Camper/RV,Entire home/apt
11007,4,229.0,100,North Hills,House,Entire home/apt
11008,1,228.0,100,University City,Apartment,Entire home/apt
11009,1,225.0,98,North Hills,House,Entire home/apt
11010,1,224.0,98,Normal Heights,House,Entire home/apt
11011,2,224.0,100,Del Mar Heights,House,Entire home/apt
11012,1,224.0,98,Serra Mesa,Condominium,Entire home/apt
11013,1,218.0,96,Encanto,House,Private room
11014,1,200.0,100,Scripps Ranch,House,Entire home/apt
11015,1,200.0,93,Midtown,Condominium,Entire home/apt
11016,1,200.0,97,Wooded Area,House,Entire home/apt
11017,1,200.0,96,Little Italy,Condominium,Entire home/apt
11018,0,199.0,90,Pacific Beach,Condominium,Entire home/apt
11019,4,190.0,100,City Heights East,House,Entire home/apt
11020,5,189.0,98,West University Heights,House,Entire home/apt
11021,1,189.0,94,Moreno Mission,Apartment,Entire home/apt
11022,1,171.0,88,Grant Hill,House,Entire home/apt
11023,0,170.0,98,Moreno Mission,House,Entire home/apt
11024,0,169.0,88,Linda Vista,Apartment,Entire home/apt
11025,5,165.0,100,Pacific Beach,Townhouse,Entire home/apt
11026,0,165.0,95,University City,Apartment,Entire home/apt
11027,0,153.0,97,Mission Bay,Bungalow,Entire home/apt
11028,5,150.0,88,Lake Murray,House,Entire home/apt
11029,4,150.0,94,University City,Villa,Private room
11030,4,150.0,100,Grant Hill,House,Entire home/apt
11031,1,150.0,97,Wooded Area,House,Private room
11032,4,150.0,87,College Area,Condominium,Entire home/apt
11033,0,149.0,90,Linda Vista,Apartment,Entire home/apt
11034,1,145.0,84,Ocean Beach,Cottage,Entire home/apt
11035,1,141.0,98,East Village,Apartment,Entire home/apt
11036,1,138.0,95,Tierrasanta,Townhouse,Private room
11037,5,130.0,88,University City,Townhouse,Entire home/apt
11038,1,130.0,91,University City,Apartment,Entire home/apt
11039,1,130.0,98,Normal Heights,House,Entire home/apt
11040,1,124.0,80,Southwest,House,Entire home/apt
11041,1,121.0,88,Pacific Beach,Condominium,Entire home/apt
11042,1,119.0,93,Balboa Park,House,Entire home/apt
11043,1,119.0,89,Park West,House,Entire home/apt
11044,1,119.0,76,Mission Valley,Condominium,Entire home/apt
11045,1,110.0,100,East Village,Loft,Entire home/apt
11046,0,95.0,100,South Park,Guest suite,Entire home/apt
11047,1,73.0,94,Midtown,House,Private room
11048,5,69.0,98,Midtown,House,Private room
11049,1,63.0,98,Midtown,House,Private room
11050,1,60.0,100,Midtown,House,Private room
11051,0,49.0,97,Carmel Valley,Guest suite,Entire home/apt
11052,1,23.0,100,Midtown,House,Shared room
11053,5,18.0,100,Midtown,House,Shared room
11054,2,650.0,97,La Jolla,House,Entire home/apt
11055,5,258.0,100,Del Mar Heights,House,Entire home/apt
11056,5,1430.0,97,La Jolla,House,Entire home/apt
11057,5,600.0,100,Del Mar Heights,House,Entire home/apt
11058,5,950.0,97,La Jolla,House,Entire home/apt
11059,5,400.0,97,La Jolla,House,Entire home/apt
11060,2,2500.0,99,Carmel Valley,House,Entire home/apt
11061,1,330.0,100,Cortez Hill,Condominium,Entire home/apt
11062,2,678.0,100,Del Mar Heights,House,Entire home/apt
11063,1,8550.0,94,University City,House,Entire home/apt
11064,2,2500.0,97,La Jolla,House,Entire home/apt
11065,2,7500.0,90,Carmel Valley,House,Entire home/apt
11066,1,7500.0,97,La Jolla,Townhouse,Entire home/apt
11067,2,965.0,93,Mission Bay,House,Entire home/apt
11068,2,900.0,100,La Jolla,Villa,Entire home/apt
11069,1,900.0,96,Mission Bay,Condominium,Entire home/apt
11070,1,6000.0,95,Otay Ranch,House,Entire home/apt
11071,2,1500.0,100,Mission Bay,House,Entire home/apt
11072,1,6000.0,100,Pacific Beach,Condominium,Entire home/apt
11073,1,1500.0,97,Ocean Beach,House,Entire home/apt
11074,2,1195.0,96,Mission Bay,House,Entire home/apt
11075,5,800.0,100,La Jolla,House,Entire home/apt
11076,2,795.0,97,La Jolla,House,Entire home/apt
11077,2,795.0,97,La Jolla,House,Entire home/apt
11078,2,795.0,84,La Jolla,Villa,Entire home/apt
11079,1,5400.0,92,Allied Gardens,House,Entire home/apt
11080,1,5400.0,100,North City,Townhouse,Entire home/apt
11081,1,5250.0,100,Carmel Mountain,House,Entire home/apt
11082,1,5124.0,97,La Jolla Village,House,Entire home/apt
11083,2,718.0,97,La Jolla,Condominium,Entire home/apt
11084,2,335.0,97,Ocean Beach,House,Entire home/apt
11085,1,650.0,100,Torrey Pines,Townhouse,Entire home/apt
11086,2,1500.0,90,La Jolla,House,Entire home/apt
11087,2,1500.0,97,La Jolla,House,Entire home/apt
11088,2,611.0,96,Mission Bay,Condominium,Entire home/apt
11089,2,575.0,100,Pacific Beach,House,Entire home/apt
11090,2,4000.0,96,Core,House,Entire home/apt
11091,5,800.0,100,Rancho Penasquitos,House,Entire home/apt
11092,2,1300.0,100,La Jolla,House,Entire home/apt
11093,2,950.0,89,Ocean Beach,Villa,Entire home/apt
11094,1,3770.0,100,Egger Highlands,House,Entire home/apt
11095,5,750.0,100,North City,House,Entire home/apt
11096,2,1250.0,100,La Jolla,House,Entire home/apt
11097,1,750.0,96,Mission Bay,Condominium,Entire home/apt
11098,1,1200.0,100,Ocean Beach,House,Entire home/apt
11099,2,900.0,100,Del Mar Heights,House,Entire home/apt
11100,2,899.0,91,Bay Park,House,Entire home/apt
11101,5,500.0,100,Del Mar Heights,House,Entire home/apt
11102,2,3420.0,80,Mission Valley,Condominium,Entire home/apt
11103,1,674.0,100,Ocean Beach,House,Entire home/apt
11104,1,550.0,90,Mission Bay,House,Entire home/apt
11105,2,1100.0,100,Mission Bay,House,Entire home/apt
11106,2,549.0,98,Del Mar Heights,Townhouse,Entire home/apt
11107,1,815.0,100,Mission Bay,Apartment,Entire home/apt
11108,2,785.0,80,Mission Bay,Apartment,Entire home/apt
11109,5,429.0,96,Mission Bay,House,Entire home/apt
11110,5,1000.0,90,Ocean Beach,House,Entire home/apt
11111,5,1000.0,98,North Hills,House,Entire home/apt
11112,2,1000.0,97,Mission Bay,House,Entire home/apt
11113,5,425.0,100,Loma Portal,House,Entire home/apt
11114,1,415.0,96,Mission Bay,House,Entire home/apt
11115,2,720.0,99,Pacific Beach,House,Entire home/apt
11116,2,950.0,100,Pacific Beach,House,Entire home/apt
11117,1,710.0,96,Mission Bay,Apartment,Entire home/apt
11118,1,400.0,96,Mission Bay,Condominium,Entire home/apt
11119,5,400.0,100,North City,House,Entire home/apt
11120,5,700.0,97,Sabre Springs,House,Entire home/apt
11121,5,400.0,96,Marina,Townhouse,Entire home/apt
11122,1,399.0,96,Mission Bay,Apartment,Entire home/apt
11123,5,385.0,98,Rancho Penasquitos,House,Entire home/apt
11124,2,895.0,100,La Jolla,House,Entire home/apt
11125,5,375.0,97,University City,House,Entire home/apt
11126,2,2600.0,97,La Jolla,House,Entire home/apt
11127,2,650.0,100,North City,House,Entire home/apt
11128,1,358.0,100,Mission Bay,Apartment,Entire home/apt
11129,1,500.0,100,Pacific Beach,House,Entire home/apt
11130,1,500.0,98,Carmel Valley,House,Entire home/apt
11131,2,500.0,100,North City,House,Entire home/apt
11132,1,500.0,100,Rancho Penasquitos,House,Entire home/apt
11133,1,829.0,100,Mission Bay,Condominium,Entire home/apt
11134,2,825.0,95,Park West,House,Entire home/apt
11135,5,800.0,95,East Village,Apartment,Entire home/apt
11136,2,600.0,90,Mission Bay,House,Entire home/apt
11137,1,600.0,100,Pacific Beach,House,Entire home/apt
11138,1,600.0,100,Mission Bay,House,Entire home/apt
11139,2,800.0,100,North City,House,Entire home/apt
11140,2,800.0,100,Pacific Beach,Condominium,Entire home/apt
11141,2,600.0,92,La Jolla,House,Entire home/apt
11142,2,800.0,92,Del Mar Heights,House,Entire home/apt
11143,5,1200.0,96,Gaslamp Quarter,Guesthouse,Entire home/apt
11144,1,460.0,100,Mission Bay,House,Entire home/apt
11145,1,566.0,93,Pacific Beach,House,Entire home/apt
11146,5,750.0,97,La Jolla,House,Entire home/apt
11147,5,450.0,97,La Jolla,House,Entire home/apt
11148,1,750.0,100,Pacific Beach,Townhouse,Entire home/apt
11149,5,450.0,98,Rancho Penasquitos,House,Entire home/apt
11150,1,321.0,100,Del Mar Heights,House,Entire home/apt
11151,1,560.0,100,Mission Bay,Condominium,Entire home/apt
11152,1,559.0,96,Ocean Beach,House,Entire home/apt
11153,5,550.0,96,Mission Bay,House,Entire home/apt
11154,2,550.0,95,Pacific Beach,House,Entire home/apt
11155,2,550.0,100,La Jolla,House,Entire home/apt
11156,1,529.0,100,La Jolla,House,Entire home/apt
11157,1,695.0,97,Mission Bay,House,Entire home/apt
11158,2,695.0,97,La Jolla,House,Entire home/apt
11159,2,695.0,99,La Jolla,House,Entire home/apt
11160,5,417.0,100,Old Town,House,Entire home/apt
11161,1,415.0,96,Mission Bay,Townhouse,Entire home/apt
11162,1,2002.0,100,Del Mar Heights,Condominium,Entire home/apt
11163,5,500.0,100,Mission Bay,Condominium,Entire home/apt
11164,2,2000.0,93,Balboa Park,Apartment,Entire home/apt
11165,2,1000.0,98,La Jolla,House,Entire home/apt
11166,2,500.0,70,Mission Bay,Condominium,Entire home/apt
11167,2,1000.0,93,La Jolla,House,Entire home/apt
11168,1,1000.0,80,Linda Vista,Condominium,Entire home/apt
11169,2,999.0,100,Mission Bay,Townhouse,Entire home/apt
11170,1,1995.0,97,Mission Bay,Apartment,Entire home/apt
11171,1,1995.0,100,Mission Bay,Townhouse,Entire home/apt
11172,1,1990.0,98,Gateway,Townhouse,Entire home/apt
11173,5,495.0,98,North Hills,House,Entire home/apt
11174,1,495.0,97,Wooded Area,House,Entire home/apt
11175,2,395.0,100,Del Mar Heights,House,Entire home/apt
11176,5,650.0,80,Roseville,House,Entire home/apt
11177,2,650.0,93,La Jolla,House,Entire home/apt
11178,5,475.0,100,Loma Portal,House,Entire home/apt
11179,3,470.0,98,North Hills,Cottage,Entire home/apt
11180,1,625.0,96,Pacific Beach,Condominium,Entire home/apt
11181,5,1850.0,97,Mira Mesa,House,Entire home/apt
11182,2,455.0,99,Carmel Valley,House,Entire home/apt
11183,1,605.0,97,Mission Bay,House,Entire home/apt
11184,2,450.0,98,Pacific Beach,Townhouse,Entire home/apt
11185,1,450.0,97,La Jolla,House,Entire home/apt
11186,2,595.0,100,La Jolla,House,Entire home/apt
11187,1,1750.0,96,Midtown,House,Entire home/apt
11188,1,435.0,98,Mission Bay,House,Entire home/apt
11189,1,435.0,98,Mission Bay,House,Entire home/apt
11190,1,432.0,90,Mission Bay,Condominium,Entire home/apt
11191,1,575.0,100,Mission Bay,Condominium,Entire home/apt
11192,2,569.0,60,Roseville,House,Entire home/apt
11193,1,850.0,100,La Jolla,House,Entire home/apt
11194,1,425.0,100,Kensington,Villa,Entire home/apt
11195,2,339.0,89,Pacific Beach,House,Entire home/apt
11196,1,560.0,96,Mission Bay,Condominium,Entire home/apt
11197,1,550.0,99,East Village,House,Entire home/apt
11198,1,550.0,99,Mountain View,House,Entire home/apt
11199,1,550.0,97,Pacific Beach,House,Entire home/apt
11200,1,329.0,96,Mission Bay,House,Entire home/apt
11201,2,545.0,100,Bonita Long Canyon,House,Entire home/apt
11202,1,405.0,85,Carmel Valley,House,Entire home/apt
11203,1,321.0,96,Mission Bay,Bungalow,Entire home/apt
11204,1,1603.0,98,Estlake Greens,House,Entire home/apt
11205,5,320.0,97,South Park,Bungalow,Entire home/apt
11206,5,800.0,97,Pacific Beach,Townhouse,Entire home/apt
11207,2,400.0,100,North Clairemont,House,Entire home/apt
11208,4,800.0,100,Balboa Park,House,Entire home/apt
11209,1,400.0,100,North City,House,Entire home/apt
11210,1,400.0,96,Mission Bay,Condominium,Entire home/apt
11211,2,531.0,99,North Hills,House,Entire home/apt
11212,1,1582.0,92,Northwest,House,Entire home/apt
11213,2,395.0,100,La Jolla,House,Entire home/apt
11214,5,1575.0,97,Bay Park,House,Entire home/apt
11215,1,1575.0,96,Mission Bay,House,Entire home/apt
11216,2,523.0,93,Mission Bay,House,Entire home/apt
11217,2,522.0,93,Mission Bay,Townhouse,Entire home/apt
11218,1,520.0,99,Mission Bay,House,Entire home/apt
11219,2,378.0,86,Otay Ranch,House,Entire home/apt
11220,2,1509.0,100,La Jolla,House,Entire home/apt
11221,2,375.0,90,Mission Bay,Apartment,Entire home/apt
11222,1,500.0,97,Mission Bay,Apartment,Entire home/apt
11223,1,500.0,96,Mission Bay,Condominium,Entire home/apt
11224,5,300.0,98,Otay Ranch,House,Entire home/apt
11225,2,500.0,70,Mission Bay,House,Entire home/apt
11226,2,375.0,95,Ocean Beach,House,Entire home/apt
11227,1,500.0,96,Mission Bay,House,Entire home/apt
11228,1,500.0,96,Mission Bay,House,Entire home/apt
11229,5,500.0,97,La Jolla,House,Entire home/apt
11230,1,300.0,96,Mission Bay,House,Entire home/apt
11231,2,500.0,100,East Village,House,Entire home/apt
11232,1,500.0,100,Bay Park,House,Entire home/apt
11233,1,375.0,100,Pacific Beach,Bungalow,Entire home/apt
11234,1,365.0,100,Del Mar Heights,House,Entire home/apt
11235,1,485.0,98,Mission Bay,House,Entire home/apt
11236,2,485.0,98,Old Town,House,Entire home/apt
11237,2,485.0,99,Mission Bay,House,Entire home/apt
11238,2,725.0,97,La Jolla,House,Entire home/apt
11239,1,480.0,100,Pacific Beach,House,Entire home/apt
11240,1,359.0,100,Pacific Beach,House,Entire home/apt
11241,1,475.0,91,Mission Bay,Condominium,Entire home/apt
11242,2,350.0,98,Mission Bay,House,Entire home/apt
11243,2,350.0,95,Midtown,House,Entire home/apt
11244,2,350.0,100,Loma Portal,House,Entire home/apt
11245,4,350.0,100,Bay Park,House,Entire home/apt
11246,5,349.0,93,Del Cerro,House,Entire home/apt
11247,1,1393.0,95,Tierrasanta,House,Entire home/apt
11248,1,460.0,98,Mission Bay,House,Entire home/apt
11249,1,1375.0,100,Del Mar Heights,House,Entire home/apt
11250,5,1375.0,98,Bay Ho,House,Entire home/apt
11251,1,450.0,93,Mission Bay,Apartment,Entire home/apt
11252,2,450.0,80,Mission Bay,Condominium,Entire home/apt
11253,1,450.0,100,Rancho Bernadino,House,Entire home/apt
11254,1,445.0,98,Ocean Beach,House,Entire home/apt
11255,1,439.0,93,Mission Bay,Condominium,Entire home/apt
11256,5,650.0,80,Pacific Beach,House,Entire home/apt
11257,1,650.0,95,Mission Bay,House,Entire home/apt
11258,2,1300.0,97,La Jolla,House,Entire home/apt
11259,1,325.0,96,Mission Bay,Condominium,Entire home/apt
11260,1,324.0,93,Mission Bay,Townhouse,Entire home/apt
11261,5,1281.0,97,Pacific Beach,Condominium,Entire home/apt
11262,2,425.0,91,Mission Bay,House,Entire home/apt
11263,2,425.0,95,Mission Bay,House,Entire home/apt
11264,1,425.0,95,Pacific Beach,House,Entire home/apt
11265,1,425.0,98,Mission Bay,Townhouse,Entire home/apt
11266,1,425.0,98,Bay Ho,House,Entire home/apt
11267,2,418.0,100,Mission Bay,Apartment,Entire home/apt
11268,2,310.0,87,Mission Bay,Townhouse,Entire home/apt
11269,5,1225.0,96,Tierrasanta,House,Entire home/apt
11270,3,300.0,96,Kensington,House,Entire home/apt
11271,1,300.0,92,Mission Bay,House,Entire home/apt
11272,5,400.0,98,Southwest,House,Entire home/apt
11273,2,600.0,98,Mission Bay,House,Entire home/apt
11274,2,1200.0,87,Mission Bay,Condominium,Entire home/apt
11275,2,400.0,86,Mission Bay,House,Entire home/apt
11276,3,400.0,98,Mission Bay,Apartment,Entire home/apt
11277,5,300.0,97,La Jolla,House,Entire home/apt
11278,1,600.0,93,Mission Bay,Condominium,Entire home/apt
11279,1,600.0,99,Roseville,House,Entire home/apt
11280,1,400.0,100,Carmel Valley,House,Entire home/apt
11281,1,600.0,97,University City,House,Entire home/apt
11282,1,400.0,100,Bay Park,House,Entire home/apt
11283,1,400.0,97,Clairemont Mesa,House,Entire home/apt
11284,1,400.0,95,Bay Park,House,Entire home/apt
11285,2,599.0,83,Mission Bay,House,Entire home/apt
11286,2,599.0,99,Mission Bay,House,Entire home/apt
11287,1,599.0,97,Pacific Beach,House,Entire home/apt
11288,2,399.0,99,Mission Bay,House,Entire home/apt
11289,2,399.0,91,La Jolla,House,Entire home/apt
11290,2,399.0,97,Pacific Beach,House,Entire home/apt
11291,2,399.0,100,Roseville,House,Entire home/apt
11292,1,399.0,98,Pacific Beach,House,Entire home/apt
11293,2,1196.0,97,Bay Park,House,Entire home/apt
11294,2,1196.0,95,Mission Bay,House,Entire home/apt
11295,3,1195.0,100,Lake Murray,House,Entire home/apt
11296,2,595.0,99,La Jolla,House,Entire home/apt
11297,2,595.0,93,La Jolla,House,Entire home/apt
11298,5,395.0,92,Mission Bay,Townhouse,Entire home/apt
11299,2,395.0,89,North Clairemont,House,Entire home/apt
11300,1,395.0,99,La Jolla,House,Entire home/apt
11301,1,395.0,100,Pacific Beach,House,Entire home/apt
11302,2,391.0,94,La Jolla,House,Entire home/apt
11303,2,389.0,100,Mission Bay,House,Entire home/apt
11304,1,389.0,100,Pacific Beach,House,Entire home/apt
11305,1,386.0,100,Mission Bay,Condominium,Entire home/apt
11306,2,1136.0,88,Mission Bay,Townhouse,Entire home/apt
11307,2,378.0,97,Midtown,House,Entire home/apt
11308,2,566.0,99,Pacific Beach,House,Entire home/apt
11309,1,1125.0,95,Pacific Beach,Bungalow,Entire home/apt
11310,1,375.0,100,Roseville,Guest suite,Entire home/apt
11311,1,375.0,93,Mission Bay,Apartment,Entire home/apt
11312,1,375.0,100,Mission Bay,Condominium,Entire home/apt
11313,2,375.0,87,City Heights West,House,Entire home/apt
11314,1,1120.0,92,Pacific Beach,Apartment,Entire home/apt
11315,1,1116.0,96,North Clairemont,House,Entire home/apt
11316,1,366.0,100,Mission Bay,Apartment,Entire home/apt
11317,2,549.0,95,Pacific Beach,House,Entire home/apt
11318,1,549.0,100,La Jolla,House,Entire home/apt
11319,2,366.0,95,Mission Bay,House,Entire home/apt
11320,1,549.0,100,Midtown,House,Entire home/apt
11321,1,365.0,96,Mission Bay,Apartment,Entire home/apt
11322,1,365.0,92,Mission Bay,House,Entire home/apt
11323,1,365.0,97,Mission Bay,Apartment,Entire home/apt
11324,2,1095.0,97,La Jolla,House,Entire home/apt
11325,1,545.0,91,La Jolla,House,Entire home/apt
11326,2,1076.0,80,Mission Bay,House,Entire home/apt
11327,1,358.0,88,Pacific Beach,Apartment,Entire home/apt
11328,1,355.0,92,Ocean Beach,House,Entire home/apt
11329,1,530.0,100,Mission Bay,Townhouse,Entire home/apt
11330,1,529.0,98,Ocean Beach,Townhouse,Entire home/apt
11331,2,350.0,95,La Jolla,House,Entire home/apt
11332,5,350.0,99,Pacific Beach,Townhouse,Entire home/apt
11333,5,350.0,96,Clairemont Mesa,House,Entire home/apt
11334,1,350.0,100,Ocean Beach,Cottage,Entire home/apt
11335,1,350.0,100,Pacific Beach,House,Entire home/apt
11336,1,350.0,97,Mission Bay,Condominium,Entire home/apt
11337,1,350.0,99,Pacific Beach,House,Entire home/apt
11338,5,350.0,88,Rancho Penasquitos,House,Entire home/apt
11339,1,350.0,100,Mission Bay,House,Entire home/apt
